,country,date,people_fully_vaccinated,daily_vaccinations
31035,Monaco,2021-09-14,,97.0
31036,Monaco,2021-09-15,,100.0
31037,Monaco,2021-09-16,23308.0,103.0
31038,Mongolia,2021-02-22,,
31039,Mongolia,2021-02-23,,1037.0
31040,Mongolia,2021-02-24,,1037.0
31041,Mongolia,2021-02-25,,1037.0
31042,Mongolia,2021-02-26,,1232.0
31043,Mongolia,2021-02-27,,1362.0
31044,Mongolia,2021-02-28,,1286.0
31045,Mongolia,2021-03-01,,1232.0
31046,Mongolia,2021-03-02,,1213.0
31047,Mongolia,2021-03-03,,1327.0
31048,Mongolia,2021-03-04,,1441.0
31049,Mongolia,2021-03-05,,1404.0
31050,Mongolia,2021-03-06,,1357.0
31051,Mongolia,2021-03-07,,1450.0
31052,Mongolia,2021-03-08,,1542.0
31053,Mongolia,2021-03-09,,1635.0
31054,Mongolia,2021-03-10,,2726.0
31055,Mongolia,2021-03-11,,5009.0
31056,Mongolia,2021-03-12,,7533.0
31057,Mongolia,2021-03-13,,9672.0
31058,Mongolia,2021-03-14,,11733.0
31059,Mongolia,2021-03-15,,14125.0
31060,Mongolia,2021-03-16,,15068.0
31061,Mongolia,2021-03-17,,15599.0
31062,Mongolia,2021-03-18,,17610.0
31063,Mongolia,2021-03-19,,17497.0
31064,Mongolia,2021-03-20,,17158.0
31065,Mongolia,2021-03-21,,15611.0
31066,Mongolia,2021-03-22,,14010.0
31067,Mongolia,2021-03-23,,13856.0
31068,Mongolia,2021-03-24,,16763.0
31069,Mongolia,2021-03-25,,13115.0
31070,Mongolia,2021-03-26,,11391.0
31071,Mongolia,2021-03-27,,10278.0
31072,Mongolia,2021-03-28,,9756.0
31073,Mongolia,2021-03-29,,8958.0
31074,Mongolia,2021-03-30,,9523.0
31075,Mongolia,2021-03-31,,6198.0
31076,Mongolia,2021-04-01,,6846.0
31077,Mongolia,2021-04-02,,7712.0
31078,Mongolia,2021-04-03,,8670.0
31079,Mongolia,2021-04-04,,14115.0
31080,Mongolia,2021-04-05,,19330.0
31081,Mongolia,2021-04-06,,25263.0
31082,Mongolia,2021-04-07,,31146.0
31083,Mongolia,2021-04-08,,36938.0
31084,Mongolia,2021-04-09,,39349.0
31085,Mongolia,2021-04-10,,38270.0
31086,Mongolia,2021-04-11,,33399.0
31087,Mongolia,2021-04-12,,28757.0
31088,Mongolia,2021-04-13,,22036.0
31089,Mongolia,2021-04-14,,15475.0
31090,Mongolia,2021-04-15,,8915.0
31091,Mongolia,2021-04-16,,5516.0
31092,Mongolia,2021-04-17,,5516.0
31093,Mongolia,2021-04-18,,5516.0
31094,Mongolia,2021-04-19,,5516.0
31095,Mongolia,2021-04-20,,5516.0
31096,Mongolia,2021-04-21,,5516.0
31097,Mongolia,2021-04-22,21606.0,5516.0
31098,Mongolia,2021-04-23,,14334.0
31099,Mongolia,2021-04-24,,23151.0
31100,Mongolia,2021-04-25,,31968.0
31101,Mongolia,2021-04-26,,40786.0
31102,Mongolia,2021-04-27,262466.0,49603.0
31103,Mongolia,2021-04-28,298257.0,59321.0
31104,Mongolia,2021-04-29,327210.0,66831.0
31105,Mongolia,2021-04-30,362926.0,67220.0
31106,Mongolia,2021-05-01,409290.0,70174.0
31107,Mongolia,2021-05-02,451063.0,75148.0
31108,Mongolia,2021-05-03,494847.0,84676.0
31109,Mongolia,2021-05-04,532817.0,93495.0
31110,Mongolia,2021-05-05,547521.0,96552.0
31111,Mongolia,2021-05-06,589672.0,115384.0
31112,Mongolia,2021-05-07,610074.0,125462.0
31113,Mongolia,2021-05-08,617908.0,122584.0
31114,Mongolia,2021-05-09,622740.0,116398.0
31115,Mongolia,2021-05-10,628079.0,105512.0
31116,Mongolia,2021-05-11,631666.0,92624.0
31117,Mongolia,2021-05-12,634652.0,84399.0
31118,Mongolia,2021-05-13,637459.0,60928.0
31119,Mongolia,2021-05-14,639459.0,44459.0
31120,Mongolia,2021-05-15,641029.0,36705.0
31121,Mongolia,2021-05-16,643691.0,29847.0
31122,Mongolia,2021-05-17,651588.0,24734.0
31123,Mongolia,2021-05-18,666287.0,22670.0
31124,Mongolia,2021-05-19,685189.0,21206.0
31125,Mongolia,2021-05-20,704024.0,21436.0
31126,Mongolia,2021-05-21,731293.0,22601.0
31127,Mongolia,2021-05-22,753136.0,24201.0
31128,Mongolia,2021-05-23,773940.0,26037.0
31129,Mongolia,2021-05-24,827513.0,31396.0
31130,Mongolia,2021-05-25,888872.0,37347.0
31131,Mongolia,2021-05-26,944249.0,41745.0
31132,Mongolia,2021-05-27,1025326.0,49953.0
31133,Mongolia,2021-05-28,1174675.0,67280.0
31134,Mongolia,2021-05-29,,67799.0
31135,Mongolia,2021-05-30,1229228.0,68473.0
31136,Mongolia,2021-05-31,1306462.0,71571.0
31137,Mongolia,2021-06-01,1323266.0,64685.0
31138,Mongolia,2021-06-02,1373196.0,63747.0
31139,Mongolia,2021-06-03,1439712.0,61857.0
31140,Mongolia,2021-06-04,1488852.0,47259.0
31141,Mongolia,2021-06-05,1510024.0,46465.0
31142,Mongolia,2021-06-06,1525552.0,44820.0
31143,Mongolia,2021-06-07,1561698.0,38813.0
31144,Mongolia,2021-06-08,1596857.0,42622.0
31145,Mongolia,2021-06-09,,37241.0
31146,Mongolia,2021-06-10,1621046.0,28986.0
31147,Mongolia,2021-06-11,1637894.0,24360.0
31148,Mongolia,2021-06-12,1642691.0,21955.0
31149,Mongolia,2021-06-13,1645893.0,20097.0
31150,Mongolia,2021-06-14,1657793.0,16584.0
31151,Mongolia,2021-06-15,1667849.0,12097.0
31152,Mongolia,2021-06-16,,11739.0
31153,Mongolia,2021-06-17,1684287.0,11382.0
31154,Mongolia,2021-06-18,1691679.0,10141.0
31155,Mongolia,2021-06-19,,9932.0
31156,Mongolia,2021-06-20,1696245.0,10027.0
31157,Mongolia,2021-06-21,,9723.0
31158,Mongolia,2021-06-22,1708547.0,9631.0
31159,Mongolia,2021-06-23,1713649.0,9759.0
31160,Mongolia,2021-06-24,,10091.0
31161,Mongolia,2021-06-25,1723822.0,10389.0
31162,Mongolia,2021-06-26,,10499.0
31163,Mongolia,2021-06-27,1726339.0,10609.0
31164,Mongolia,2021-06-28,1738389.0,14164.0
31165,Mongolia,2021-06-29,,15797.0
31166,Mongolia,2021-06-30,1746187.0,17472.0
31167,Mongolia,2021-07-01,1750266.0,18515.0
31168,Mongolia,2021-07-02,1756449.0,19697.0
31169,Mongolia,2021-07-03,,20183.0
31170,Mongolia,2021-07-04,1761298.0,20668.0
31171,Mongolia,2021-07-05,,18090.0
31172,Mongolia,2021-07-06,1777245.0,17434.0
31173,Mongolia,2021-07-07,1782264.0,15996.0
31174,Mongolia,2021-07-08,1787254.0,14254.0
31175,Mongolia,2021-07-09,,11973.0
31176,Mongolia,2021-07-10,1796285.0,11569.0
31177,Mongolia,2021-07-11,,10439.0
31178,Mongolia,2021-07-12,,7797.0
31179,Mongolia,2021-07-13,,5155.0
31180,Mongolia,2021-07-14,1798664.0,3297.0
31181,Mongolia,2021-07-15,1808164.0,3546.0
31182,Mongolia,2021-07-16,,3662.0
31183,Mongolia,2021-07-17,1820488.0,3778.0
31184,Mongolia,2021-07-18,1823833.0,4341.0
31185,Mongolia,2021-07-19,1841840.0,7071.0
31186,Mongolia,2021-07-20,1860497.0,10071.0
31187,Mongolia,2021-07-21,1881268.0,13731.0
31188,Mongolia,2021-07-22,1900170.0,15953.0
31189,Mongolia,2021-07-23,1916247.0,18266.0
31190,Mongolia,2021-07-24,,18824.0
31191,Mongolia,2021-07-25,1929954.0,19659.0
31192,Mongolia,2021-07-26,1944128.0,20042.0
31193,Mongolia,2021-07-27,1956183.0,19828.0
31194,Mongolia,2021-07-28,1965699.0,18364.0
31195,Mongolia,2021-07-29,,16608.0
31196,Mongolia,2021-07-30,1979862.0,15295.0
31197,Mongolia,2021-07-31,,14321.0
31198,Mongolia,2021-08-01,1983005.0,13347.0
31199,Mongolia,2021-08-02,1986944.0,11506.0
31200,Mongolia,2021-08-03,1987603.0,8835.0
31201,Mongolia,2021-08-04,1992642.0,8319.0
31202,Mongolia,2021-08-05,1995035.0,7318.0
31203,Mongolia,2021-08-06,1997497.0,6255.0
31204,Mongolia,2021-08-07,1997988.0,5924.0
31205,Mongolia,2021-08-08,1998415.0,5558.0
31206,Mongolia,2021-08-09,2000745.0,5039.0
31207,Mongolia,2021-08-10,2003050.0,5483.0
31208,Mongolia,2021-08-11,2006887.0,4615.0
31209,Mongolia,2021-08-12,2011158.0,4633.0
31210,Mongolia,2021-08-13,2016593.0,4923.0
31211,Mongolia,2021-08-14,2018569.0,5132.0
31212,Mongolia,2021-08-15,2018894.0,5029.0
31213,Mongolia,2021-08-16,2022529.0,4824.0
31214,Mongolia,2021-08-17,,5173.0
31215,Mongolia,2021-08-18,2033613.0,5268.0
31216,Mongolia,2021-08-19,2038558.0,5204.0
31217,Mongolia,2021-08-20,2051568.0,6460.0
31218,Mongolia,2021-08-21,2053676.0,6448.0
31219,Mongolia,2021-08-22,2055268.0,6667.0
31220,Mongolia,2021-08-23,2062110.0,7303.0
31221,Mongolia,2021-08-24,2067391.0,7292.0
31222,Mongolia,2021-08-25,2072994.0,7318.0
31223,Mongolia,2021-08-26,2077161.0,7173.0
31224,Mongolia,2021-08-27,,5394.0
31225,Mongolia,2021-08-28,2084162.0,5650.0
31226,Mongolia,2021-08-29,2085000.0,5523.0
31227,Mongolia,2021-08-30,2089841.0,5168.0
31228,Mongolia,2021-08-31,2094239.0,4990.0
31229,Mongolia,2021-09-01,2097056.0,4505.0
31230,Mongolia,2021-09-02,2099798.0,4238.0
31231,Mongolia,2021-09-03,2101972.0,4046.0
31232,Mongolia,2021-09-04,2103274.0,3649.0
31233,Mongolia,2021-09-05,2103782.0,3598.0
31234,Mongolia,2021-09-06,2105719.0,3026.0
31235,Mongolia,2021-09-07,2107909.0,2642.0
31236,Mongolia,2021-09-08,2109998.0,2508.0
31237,Mongolia,2021-09-09,2110873.0,2187.0
31238,Mongolia,2021-09-10,,1919.0
31239,Mongolia,2021-09-11,2112817.0,1854.0
31240,Mongolia,2021-09-12,,2010.0
31241,Mongolia,2021-09-13,2115489.0,1908.0
31242,Mongolia,2021-09-14,2117134.0,1770.0
31243,Mongolia,2021-09-15,2118415.0,1589.0
31244,Mongolia,2021-09-16,2119454.0,1617.0
31245,Mongolia,2021-09-17,2120949.0,1713.0
31246,Mongolia,2021-09-18,,1593.0
31247,Mongolia,2021-09-19,2121696.0,1405.0
31248,Mongolia,2021-09-20,2122790.0,1351.0
31249,Mongolia,2021-09-21,2123702.0,1210.0
31250,Mongolia,2021-09-22,2124584.0,1146.0
31251,Mongolia,2021-09-23,2125363.0,1100.0
31252,Mongolia,2021-09-24,2126240.0,983.0
31253,Mongolia,2021-09-25,,944.0
31254,Mongolia,2021-09-26,2126575.0,906.0
31255,Mongolia,2021-09-27,2127534.0,886.0
31256,Mongolia,2021-09-28,2128303.0,873.0
31257,Mongolia,2021-09-29,2129106.0,855.0
31258,Mongolia,2021-09-30,2129876.0,865.0
31259,Mongolia,2021-10-01,2130369.0,791.0
31260,Mongolia,2021-10-02,2130709.0,830.0
31261,Mongolia,2021-10-03,2130787.0,813.0
31262,Mongolia,2021-10-04,2131465.0,763.0
31263,Mongolia,2021-10-05,2131978.0,716.0
31264,Mongolia,2021-10-06,2132512.0,664.0
31265,Mongolia,2021-10-07,2132912.0,586.0
31266,Mongolia,2021-10-08,,547.0
31267,Mongolia,2021-10-09,,531.0
31268,Mongolia,2021-10-10,2133729.0,570.0
31269,Mongolia,2021-10-11,2134111.0,517.0
31270,Mongolia,2021-10-12,2134545.0,502.0
31271,Mongolia,2021-10-13,2135108.0,513.0
31272,Mongolia,2021-10-14,2135530.0,519.0
31273,Mongolia,2021-10-15,2135870.0,541.0
31274,Mongolia,2021-10-16,,510.0
31275,Mongolia,2021-10-17,2136063.0,478.0
31276,Mongolia,2021-10-18,2136376.0,468.0
31277,Mongolia,2021-10-19,2136699.0,449.0
31278,Mongolia,2021-10-20,2136979.0,396.0
31279,Montenegro,2021-02-20,,
31280,Montenegro,2021-02-21,,223.0
31281,Montenegro,2021-02-22,,223.0
31282,Montenegro,2021-02-23,,223.0
31283,Montenegro,2021-02-24,,223.0
31284,Montenegro,2021-02-25,,223.0
31285,Montenegro,2021-02-26,,215.0
31286,Montenegro,2021-02-27,,196.0
31287,Montenegro,2021-02-28,,175.0
31288,Montenegro,2021-03-01,,155.0
31289,Montenegro,2021-03-02,,152.0
31290,Montenegro,2021-03-03,,148.0
31291,Montenegro,2021-03-04,,139.0
31292,Montenegro,2021-03-05,,137.0
31293,Montenegro,2021-03-06,,148.0
31294,Montenegro,2021-03-07,,183.0
31295,Montenegro,2021-03-08,,219.0
31296,Montenegro,2021-03-09,,202.0
31297,Montenegro,2021-03-10,,184.0
31298,Montenegro,2021-03-11,,172.0
31299,Montenegro,2021-03-12,,161.0
31300,Montenegro,2021-03-13,,168.0
31301,Montenegro,2021-03-14,,151.0
31302,Montenegro,2021-03-15,,192.0
31303,Montenegro,2021-03-16,,269.0
31304,Montenegro,2021-03-17,,359.0
31305,Montenegro,2021-03-18,,398.0
31306,Montenegro,2021-03-19,332.0,496.0
31307,Montenegro,2021-03-20,461.0,531.0
31308,Montenegro,2021-03-21,,566.0
31309,Montenegro,2021-03-22,,544.0
31310,Montenegro,2021-03-23,595.0,521.0
31311,Montenegro,2021-03-24,848.0,726.0
31312,Montenegro,2021-03-25,1072.0,978.0
31313,Montenegro,2021-03-26,1329.0,1127.0
31314,Montenegro,2021-03-27,1601.0,1308.0
31315,Montenegro,2021-03-28,2091.0,1558.0
31316,Montenegro,2021-03-29,2394.0,1704.0
31317,Montenegro,2021-03-30,2467.0,1672.0
31318,Montenegro,2021-03-31,3273.0,1655.0
31319,Montenegro,2021-04-01,3410.0,1445.0
31320,Montenegro,2021-04-02,3808.0,1466.0
31321,Montenegro,2021-04-03,4025.0,1503.0
31322,Montenegro,2021-04-04,4194.0,1578.0
31323,Montenegro,2021-04-05,4482.0,1642.0
31324,Montenegro,2021-04-06,4734.0,1995.0
31325,Montenegro,2021-04-07,5147.0,2067.0
31326,Montenegro,2021-04-08,5378.0,2214.0
31327,Montenegro,2021-04-09,5640.0,2116.0
31328,Montenegro,2021-04-10,6082.0,2057.0
31329,Montenegro,2021-04-11,6753.0,1820.0
31330,Montenegro,2021-04-12,6753.0,1605.0
31331,Montenegro,2021-04-13,8547.0,1521.0
31332,Montenegro,2021-04-14,10227.0,1437.0
31333,Montenegro,2021-04-15,12094.0,1536.0
31334,Montenegro,2021-04-16,13290.0,1571.0
31335,Montenegro,2021-04-17,14481.0,1574.0
31336,Montenegro,2021-04-18,16291.0,1739.0
31337,Montenegro,2021-04-19,17068.0,1804.0
31338,Montenegro,2021-04-20,17756.0,1635.0
31339,Montenegro,2021-04-21,18535.0,1506.0
31340,Montenegro,2021-04-22,19027.0,1265.0
31341,Montenegro,2021-04-23,19450.0,1132.0
31342,Montenegro,2021-04-24,19881.0,988.0
31343,Montenegro,2021-04-25,20275.0,755.0
31344,Montenegro,2021-04-26,20329.0,650.0
31345,Montenegro,2021-04-27,20410.0,537.0
31346,Montenegro,2021-04-28,20466.0,424.0
31347,Montenegro,2021-04-29,20724.0,381.0
31348,Montenegro,2021-04-30,21589.0,431.0
31349,Montenegro,2021-05-01,22849.0,537.0
31350,Montenegro,2021-05-02,,504.0
31351,Montenegro,2021-05-03,23538.0,539.0
31352,Montenegro,2021-05-04,24674.0,762.0
31353,Montenegro,2021-05-05,27745.0,3555.0
31354,Montenegro,2021-05-06,28901.0,4782.0
31355,Montenegro,2021-05-07,,5261.0
31356,Montenegro,2021-05-08,30029.0,5684.0
31357,Montenegro,2021-05-09,30747.0,6581.0
31358,Montenegro,2021-05-10,31072.0,7250.0
31359,Montenegro,2021-05-11,31830.0,7897.0
31360,Montenegro,2021-05-12,32305.0,5761.0
31361,Montenegro,2021-05-13,32762.0,5179.0
31362,Montenegro,2021-05-14,33082.0,5008.0
31363,Montenegro,2021-05-15,33559.0,4915.0
31364,Montenegro,2021-05-16,33780.0,4377.0
31365,Montenegro,2021-05-17,33927.0,3891.0
31366,Montenegro,2021-05-18,34367.0,3503.0
31367,Montenegro,2021-05-19,34758.0,3230.0
31368,Montenegro,2021-05-20,35041.0,2997.0
31369,Montenegro,2021-05-21,35323.0,2917.0
31370,Montenegro,2021-05-22,,2594.0
31371,Montenegro,2021-05-23,35729.0,2376.0
31372,Montenegro,2021-05-24,35809.0,2255.0
31373,Montenegro,2021-05-25,36232.0,2109.0
31374,Montenegro,2021-05-26,53662.0,4655.0
31375,Montenegro,2021-05-27,,4927.0
31376,Montenegro,2021-05-28,62107.0,5304.0
31377,Montenegro,2021-05-29,69532.0,6402.0
31378,Montenegro,2021-05-30,74783.0,7109.0
31379,Montenegro,2021-05-31,78240.0,7590.0
31380,Montenegro,2021-06-01,84478.0,8318.0
31381,Montenegro,2021-06-02,88602.0,6113.0
31382,Montenegro,2021-06-03,93215.0,6256.0
31383,Montenegro,2021-06-04,96226.0,6157.0
31384,Montenegro,2021-06-05,99541.0,5521.0
31385,Montenegro,2021-06-06,102002.0,5075.0
31386,Montenegro,2021-06-07,103595.0,4774.0
31387,Montenegro,2021-06-08,106948.0,4317.0
31388,Montenegro,2021-06-09,109695.0,4089.0
31389,Montenegro,2021-06-10,112671.0,3749.0
31390,Montenegro,2021-06-11,115205.0,3593.0
31391,Montenegro,2021-06-12,116609.0,3203.0
31392,Montenegro,2021-06-13,,2899.0
31393,Montenegro,2021-06-14,118303.0,2756.0
31394,Montenegro,2021-06-15,120328.0,2492.0
31395,Montenegro,2021-06-16,,2264.0
31396,Montenegro,2021-06-17,123273.0,2027.0
31397,Montenegro,2021-06-18,125137.0,1887.0
31398,Montenegro,2021-06-19,126639.0,1889.0
31399,Montenegro,2021-06-20,127663.0,1899.0
31400,Montenegro,2021-06-21,128295.0,1849.0
31401,Montenegro,2021-06-22,129800.0,1740.0
31402,Montenegro,2021-06-23,131068.0,1648.0
31403,Montenegro,2021-06-24,132521.0,1643.0
31404,Montenegro,2021-06-25,,1538.0
31405,Montenegro,2021-06-26,135144.0,1506.0
31406,Montenegro,2021-06-27,135864.0,1457.0
31407,Montenegro,2021-06-28,136296.0,1422.0
31408,Montenegro,2021-06-29,137334.0,1358.0
31409,Montenegro,2021-06-30,138315.0,1317.0
31410,Montenegro,2021-07-01,139164.0,1215.0
31411,Montenegro,2021-07-02,139966.0,1175.0
31412,Montenegro,2021-07-03,140509.0,1108.0
31413,Montenegro,2021-07-04,140859.0,1139.0
31414,Montenegro,2021-07-05,140963.0,1140.0
31415,Montenegro,2021-07-06,141626.0,1215.0
31416,Montenegro,2021-07-07,142155.0,1253.0
31417,Montenegro,2021-07-08,142913.0,1304.0
31418,Montenegro,2021-07-09,143434.0,1284.0
31419,Montenegro,2021-07-10,143857.0,1288.0
31420,Montenegro,2021-07-11,143964.0,1212.0
31421,Montenegro,2021-07-12,144023.0,1175.0
31422,Montenegro,2021-07-13,144318.0,1066.0
31423,Montenegro,2021-07-14,144485.0,904.0
31424,Montenegro,2021-07-15,144954.0,755.0
31425,Montenegro,2021-07-16,145476.0,738.0
31426,Montenegro,2021-07-17,145882.0,759.0
31427,Montenegro,2021-07-18,145972.0,768.0
31428,Montenegro,2021-07-19,146029.0,772.0
31429,Montenegro,2021-07-20,146604.0,969.0
31430,Montenegro,2021-07-21,,1048.0
31431,Montenegro,2021-07-22,147184.0,1079.0
31432,Montenegro,2021-07-23,147806.0,1154.0
31433,Montenegro,2021-07-24,148418.0,1216.0
31434,Montenegro,2021-07-25,149002.0,1335.0
31435,Montenegro,2021-07-26,149255.0,1396.0
31436,Montenegro,2021-07-27,150416.0,1420.0
31437,Montenegro,2021-07-28,151336.0,1637.0
31438,Montenegro,2021-07-29,152293.0,1884.0
31439,Montenegro,2021-07-30,153029.0,1964.0
31440,Montenegro,2021-07-31,153828.0,2045.0
31441,Montenegro,2021-08-01,154265.0,2140.0
31442,Montenegro,2021-08-02,154438.0,2186.0
31443,Montenegro,2021-08-03,155390.0,2218.0
31444,Montenegro,2021-08-04,155826.0,2168.0
31445,Montenegro,2021-08-05,156226.0,2156.0
31446,Montenegro,2021-08-06,156827.0,2188.0
31447,Montenegro,2021-08-07,157754.0,2191.0
31448,Montenegro,2021-08-08,158134.0,2067.0
31449,Montenegro,2021-08-09,158334.0,2034.0
31450,Montenegro,2021-08-10,159313.0,1934.0
31451,Montenegro,2021-08-11,160182.0,1895.0
31452,Montenegro,2021-08-12,161352.0,1880.0
31453,Montenegro,2021-08-13,162306.0,1864.0
31454,Montenegro,2021-08-14,163440.0,1845.0
31455,Montenegro,2021-08-15,164110.0,1835.0
31456,Montenegro,2021-08-16,164538.0,1832.0
31457,Montenegro,2021-08-17,165860.0,1847.0
31458,Montenegro,2021-08-18,167157.0,1937.0
31459,Montenegro,2021-08-19,168543.0,1969.0
31460,Montenegro,2021-08-20,169861.0,2043.0
31461,Montenegro,2021-08-21,171108.0,2104.0
31462,Montenegro,2021-08-22,172159.0,2190.0
31463,Montenegro,2021-08-23,172732.0,2209.0
31464,Montenegro,2021-08-24,174432.0,2286.0
31465,Montenegro,2021-08-25,175897.0,2292.0
31466,Montenegro,2021-08-26,177650.0,2335.0
31467,Montenegro,2021-08-27,179424.0,2402.0
31468,Montenegro,2021-08-28,180981.0,2411.0
31469,Montenegro,2021-08-29,181925.0,2384.0
31470,Montenegro,2021-08-30,182443.0,2385.0
31471,Montenegro,2021-08-31,183829.0,2297.0
31472,Montenegro,2021-09-01,184986.0,2226.0
31473,Montenegro,2021-09-02,186299.0,2149.0
31474,Montenegro,2021-09-03,187533.0,2011.0
31475,Montenegro,2021-09-04,188724.0,1960.0
31476,Montenegro,2021-09-05,189199.0,1852.0
31477,Montenegro,2021-09-06,189583.0,1802.0
31478,Montenegro,2021-09-07,190703.0,1734.0
31479,Montenegro,2021-09-08,191596.0,1668.0
31480,Montenegro,2021-09-09,192837.0,1631.0
31481,Montenegro,2021-09-10,194321.0,1665.0
31482,Montenegro,2021-09-11,195710.0,1747.0
31483,Montenegro,2021-09-12,196339.0,1871.0
31484,Montenegro,2021-09-13,196652.0,1900.0
31485,Montenegro,2021-09-14,197966.0,2096.0
31486,Montenegro,2021-09-15,199060.0,2244.0
31487,Montenegro,2021-09-16,200205.0,2346.0
31488,Montenegro,2021-09-17,202768.0,2765.0
31489,Montenegro,2021-09-18,,2420.0
31490,Montenegro,2021-09-19,203337.0,2264.0
31491,Montenegro,2021-09-20,203680.0,2245.0
31492,Montenegro,2021-09-21,204651.0,2135.0
31493,Montenegro,2021-09-22,206420.0,2331.0
31494,Montenegro,2021-09-23,,2078.0
31495,Montenegro,2021-09-24,207471.0,1452.0
31496,Montenegro,2021-09-25,208612.0,1789.0
31497,Montenegro,2021-09-26,209009.0,1934.0
31498,Montenegro,2021-09-27,209166.0,1944.0
31499,Montenegro,2021-09-28,210096.0,2039.0
31500,Montenegro,2021-09-29,210848.0,1821.0
31501,Montenegro,2021-09-30,211801.0,1975.0
31502,Montenegro,2021-10-01,212932.0,2163.0
31503,Montenegro,2021-10-02,214407.0,2113.0
31504,Montenegro,2021-10-03,215079.0,2048.0
31505,Montenegro,2021-10-04,215499.0,2056.0
31506,Montenegro,2021-10-05,216911.0,1948.0
31507,Montenegro,2021-10-06,,1914.0
31508,Montenegro,2021-10-07,219739.0,1905.0
31509,Montenegro,2021-10-08,221246.0,1889.0
31510,Montenegro,2021-10-09,222560.0,1799.0
31511,Montenegro,2021-10-10,223006.0,1741.0
31512,Montenegro,2021-10-11,224866.0,1993.0
31513,Montenegro,2021-10-12,,1788.0
31514,Montenegro,2021-10-13,226019.0,1595.0
31515,Montenegro,2021-10-14,227192.0,1515.0
31516,Montenegro,2021-10-15,228492.0,1446.0
31517,Montenegro,2021-10-16,230821.0,1595.0
31518,Montenegro,2021-10-17,,1539.0
31519,Montenegro,2021-10-18,231346.0,1229.0
31520,Montenegro,2021-10-19,233183.0,1438.0
31521,Montenegro,2021-10-20,234725.0,1609.0
31522,Montenegro,2021-10-21,235926.0,1614.0
31523,Montenegro,2021-10-22,237115.0,1589.0
31524,Montserrat,2021-02-08,,
31525,Montserrat,2021-02-09,,43.0
31526,Montserrat,2021-02-10,,43.0
31527,Montserrat,2021-02-11,,43.0
31528,Montserrat,2021-02-12,,43.0
31529,Montserrat,2021-02-13,,43.0
31530,Montserrat,2021-02-14,,43.0
31531,Montserrat,2021-02-15,,43.0
31532,Montserrat,2021-02-16,,43.0
31533,Montserrat,2021-02-17,,43.0
31534,Montserrat,2021-02-18,,43.0
31535,Montserrat,2021-02-19,,43.0
31536,Montserrat,2021-02-20,,43.0
31537,Montserrat,2021-02-21,,43.0
31538,Montserrat,2021-02-22,,43.0
31539,Montserrat,2021-02-23,,43.0
31540,Montserrat,2021-02-24,,40.0
31541,Montserrat,2021-02-25,,36.0
31542,Montserrat,2021-02-26,,33.0
31543,Montserrat,2021-02-27,,29.0
31544,Montserrat,2021-02-28,,26.0
31545,Montserrat,2021-03-01,,22.0
31546,Montserrat,2021-03-02,,19.0
31547,Montserrat,2021-03-03,,19.0
31548,Montserrat,2021-03-04,,19.0
31549,Montserrat,2021-03-05,,19.0
31550,Montserrat,2021-03-06,,19.0
31551,Montserrat,2021-03-07,,19.0
31552,Montserrat,2021-03-08,,19.0
31553,Montserrat,2021-03-09,,19.0
31554,Montserrat,2021-03-10,40.0,19.0
31555,Montserrat,2021-03-11,,24.0
31556,Montserrat,2021-03-12,,29.0
31557,Montserrat,2021-03-13,,34.0
31558,Montserrat,2021-03-14,,39.0
31559,Montserrat,2021-03-15,,43.0
31560,Montserrat,2021-03-16,,48.0
31561,Montserrat,2021-03-17,194.0,53.0
31562,Montserrat,2021-03-18,,48.0
31563,Montserrat,2021-03-19,,43.0
31564,Montserrat,2021-03-20,,38.0
31565,Montserrat,2021-03-21,,33.0
31566,Montserrat,2021-03-22,,27.0
31567,Montserrat,2021-03-23,,22.0
31568,Montserrat,2021-03-24,,17.0
31569,Montserrat,2021-03-25,,17.0
31570,Montserrat,2021-03-26,,17.0
31571,Montserrat,2021-03-27,,17.0
31572,Montserrat,2021-03-28,,17.0
31573,Montserrat,2021-03-29,,17.0
31574,Montserrat,2021-03-30,,17.0
31575,Montserrat,2021-03-31,276.0,17.0
31576,Montserrat,2021-04-01,,17.0
31577,Montserrat,2021-04-02,,16.0
31578,Montserrat,2021-04-03,,16.0
31579,Montserrat,2021-04-04,,16.0
31580,Montserrat,2021-04-05,,15.0
31581,Montserrat,2021-04-06,,15.0
31582,Montserrat,2021-04-07,,15.0
31583,Montserrat,2021-04-08,,15.0
31584,Montserrat,2021-04-09,,15.0
31585,Montserrat,2021-04-10,,15.0
31586,Montserrat,2021-04-11,,15.0
31587,Montserrat,2021-04-12,,15.0
31588,Montserrat,2021-04-13,,15.0
31589,Montserrat,2021-04-14,467.0,15.0
31590,Montserrat,2021-04-15,,16.0
31591,Montserrat,2021-04-16,,17.0
31592,Montserrat,2021-04-17,,18.0
31593,Montserrat,2021-04-18,,19.0
31594,Montserrat,2021-04-19,,20.0
31595,Montserrat,2021-04-20,,21.0
31596,Montserrat,2021-04-21,616.0,23.0
31597,Montserrat,2021-04-22,,22.0
31598,Montserrat,2021-04-23,,21.0
31599,Montserrat,2021-04-24,,20.0
31600,Montserrat,2021-04-25,,20.0
31601,Montserrat,2021-04-26,,19.0
31602,Montserrat,2021-04-27,,18.0
31603,Montserrat,2021-04-28,,17.0
31604,Montserrat,2021-04-29,,17.0
31605,Montserrat,2021-04-30,,17.0
31606,Montserrat,2021-05-01,,17.0
